id;name;images;tags;商品编号：;价格：;品牌：;重量：;评价：;购买数量：;商品总价：;na;产地：;促销价:;剩余时间：;
1078;台湾皇族和风抹茶麻糬;http://www.chishenghuo.com/eimages/201411/goods_img/1078_P_1415057227212.jpg;台湾皇族和风抹茶麻糬,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-7292;$2.49;皇族;210克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1079;台湾皇族日式麻糬礼盒装;http://www.chishenghuo.com/eimages/201411/goods_img/1079_P_1415057565981.jpg;台湾皇族日式麻糬礼盒装,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-5168;$5.49;皇族;450克; (已有0人评论);减少数量 增加数量;;na;中华;;;
108;日本RIBON理本 北海道特浓炼乳牛奶糖 高钙营养;http://www.chishenghuo.com/eimages/201408/goods_img/108_P_1408142182003.jpg;日本RIBON理本,北海道特浓炼乳牛奶糖,高钙营养,奶糖,软糖,夹心糖,糖果,软糖,巧克力,休闲零食;NI-0812;$2.95;RIBON理本;70克; (已有0人评论);减少数量 增加数量;;na;;;;
1080;台湾皇族综合小麻糬礼盒装;http://www.chishenghuo.com/eimages/201411/goods_img/1080_P_1415057970884.jpg;台湾皇族综合小麻糬礼盒装,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-9180;$4.49;皇族;300克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1081;台湾皇族斑斓麻糬礼盒装;http://www.chishenghuo.com/eimages/201411/goods_img/1081_P_1415058803608.jpg;台湾皇族斑斓麻糬礼盒装,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-1589;$4.49;皇族;300克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1082;台湾亿达小凤酥;http://www.chishenghuo.com/eimages/201411/goods_img/1082_P_1415059309395.jpg;台湾亿达小凤酥,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-0166;$2.59;亿达;144克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1083;台湾皇族凤梨酥便携礼盒装 250g;http://www.chishenghuo.com/eimages/201411/goods_img/1083_P_1415059597849.jpg;台湾皇族凤梨酥便携礼盒装,250g,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-9494;$5.28;皇族;250克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1084;台湾皇族凤梨酥礼盒装 250g;http://www.chishenghuo.com/eimages/201411/goods_img/1084_P_1415059759156.jpg;台湾皇族凤梨酥礼盒装,250g,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-009494;$5.28;皇族;250克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1085;台湾皇族和风红豆麻糬;http://www.chishenghuo.com/eimages/201411/goods_img/1085_P_1415059030978.jpg;台湾皇族和风红豆麻糬,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-5106;$2.49;皇族;210克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1086;新加坡GOLD KILI即溶姜抹茶拿铁;http://www.chishenghuo.com/eimages/201411/goods_img/1086_P_1415124935350.jpg;新加坡GOLD,KILI即溶姜抹茶拿铁,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-9508;$7.28;GOLD KILI金麒麟;250克; (已有0人评论);减少数量 增加数量;;na;;;;
1087;新加坡GOLD KILI即溶抹茶拿铁;http://www.chishenghuo.com/eimages/201411/goods_img/1087_P_1415126375317.jpg;新加坡GOLD,KILI即溶抹茶拿铁,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-51102;$6.99;GOLD KILI金麒麟;250克; (已有0人评论);减少数量 增加数量;;na;;;;
1088;新加坡GOLD KILI即溶姜晶;http://www.chishenghuo.com/eimages/201411/goods_img/1088_P_1415126561415.jpg;新加坡GOLD,KILI即溶姜晶,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-9010;$3.49;GOLD KILI金麒麟;180克; (已有0人评论);减少数量 增加数量;;na;;;;
1089;新加坡GOLD KILI特浓白奶茶;http://www.chishenghuo.com/eimages/201411/goods_img/1089_P_1415127471836.jpg;新加坡GOLD,KILI特浓白奶茶,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-9482;$10.99;GOLD KILI金麒麟;525克; (已有0人评论);减少数量 增加数量;;na;;;;
109;日本KANRO北海道香浓牛奶糖;http://www.chishenghuo.com/eimages/201408/goods_img/109_P_1407990365488.jpg;日本KANRO北海道香浓牛奶糖,奶糖,软糖,夹心糖,糖果,软糖,巧克力,休闲零食;NI-3397;$2.88;KANRO甘乐;80克; (已有0人评论);减少数量 增加数量;;na;;;;
1090;新加坡GOLD KILI特浓白咖啡;http://www.chishenghuo.com/eimages/201411/goods_img/1090_P_1415127563501.jpg;新加坡GOLD,KILI特浓白咖啡,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-5151;$10.99;GOLD KILI金麒麟;525克; (已有0人评论);减少数量 增加数量;;na;;;;
1091;新加坡GOLD KILI三合一即溶咖啡;http://www.chishenghuo.com/eimages/201411/goods_img/1091_P_1415127908827.jpg,http://www.chishenghuo.com/eimages/201411/goods_img/1091_P_1415127910108.jpg;新加坡GOLD,KILI三合一即溶咖啡,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-9029;$7.99;GOLD KILI金麒麟;600克; (已有0人评论);减少数量 增加数量;;na;;;;
1092;台湾皇族和风芋头麻糬;http://www.chishenghuo.com/eimages/201411/goods_img/1092_P_1415128078460.jpg;台湾皇族和风芋头麻糬,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-07308;$2.49;皇族;210克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1093;台湾皇族和风花生麻糬;http://www.chishenghuo.com/eimages/201411/goods_img/1093_P_1415128406778.jpg;台湾皇族和风花生麻糬,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-5090;$2.49;皇族;210克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1094;台湾皇族和风胡麻麻糬;http://www.chishenghuo.com/eimages/201411/goods_img/1094_P_1415128586267.png;台湾皇族和风胡麻麻糬,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-5113;$2.49;皇族;210克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1095;台湾皇族和风紫芋麻糬;http://www.chishenghuo.com/eimages/201411/goods_img/1095_P_1415128718780.jpg;台湾皇族和风紫芋麻糬,脆棒,麻薯,凤梨酥,饼干,糕点,甜品,休闲零食;YL-1572;$2.49;皇族;210克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1096;泰国WANGDERM泰式自然高山红茶奶茶 20茶包入;http://www.chishenghuo.com/eimages/201411/goods_img/1096_P_1415129053392.jpg;泰国WANGDERM泰式自然高山红茶奶茶,20茶包入,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-0967;$6.99;WANGDERM;0克; (已有0人评论);减少数量 增加数量;;na;;;;
1097;长生果红玫瑰烤花生;http://www.chishenghuo.com/eimages/201411/goods_img/1097_P_1415129532950.jpg;长生果红玫瑰烤花生,坚果类,花生,瓜子,休闲,膨化,薯片,休闲零食;YL-3921;$2.99;长生果;250克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1098;长生果黑金刚烤花生;http://www.chishenghuo.com/eimages/201411/goods_img/1098_P_1415129727597.jpg;长生果黑金刚烤花生,坚果类,花生,瓜子,休闲,膨化,薯片,休闲零食;YL-3914;$2.99;长生果;250克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1099;庄园 东北有机酸白菜丝 火锅必备;http://www.chishenghuo.com/eimages/201411/goods_img/1099_P_1415130568588.jpg;庄园,东北有机酸白菜丝,火锅必备,火锅,锅底,蘸料,海味,调味,养生,休闲零食;YL-1967;$2.99;庄园;454克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1100;台湾合时牌酸豇豆;http://www.chishenghuo.com/eimages/201411/goods_img/1100_P_1415130929689.jpg;台湾合时牌酸豇豆,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL-0927;$3.49;合时牌;300克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1101;日本本洲味付海苔片辣味 100袋入;http://www.chishenghuo.com/eimages/201411/goods_img/1101_P_1415136432323.jpg;日本本洲味付海苔片辣味,100袋入,薯片,虾条,干吃面,休闲,膨化,薯片,休闲零食;YL-0064;$5.49;本洲;90克; (已有0人评论);减少数量 增加数量;;na;日本;;;
1103;银丰牌 美味榨菜粒;http://www.chishenghuo.com/eimages/201411/goods_img/1103_P_1415137666141.jpg;银丰牌,美味榨菜粒,拌饭,罐头,蛋类,方便,速食,饮料,休闲零食;YL-01000;$0.59;银丰牌;70克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1104;韩国MEDIHEAL N.M.F补水保湿滋润面膜 单片;http://www.chishenghuo.com/eimages/201411/goods_img/1104_P_1415140555347.jpg;韩国MEDIHEAL,N.M.F补水保湿滋润面膜,单片,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;BL-0444;$4.50;MEDIHEAL;0克; (已有0人评论);减少数量 增加数量;;na;;;;
1105;韩国MEDIENTAL SOS蜗牛精华面膜;http://www.chishenghuo.com/eimages/201411/goods_img/1105_P_1415141100082.jpg;韩国MEDIENTAL,SOS蜗牛精华面膜,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;BL-2349;$5.99;MEDIENTAL;0克; (已有0人评论);减少数量 增加数量;;na;;;;
1106;银丰牌 萧山萝卜干香辣味;http://www.chishenghuo.com/eimages/201411/goods_img/1106_P_1415147385578.jpg;银丰牌,萧山萝卜干香辣味,拌饭,罐头,蛋类,方便,速食,饮料,休闲零食;YL-0980;$0.59;银丰牌;70克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1107;云南白药牙膏 清凉薄荷型;http://www.chishenghuo.com/eimages/201411/goods_img/1107_P_1415148891259.jpg;云南白药牙膏,清凉薄荷型,脱毛,手脚护理,特殊护理,护体,,美发,,护理,美妆馆;YL-0600;$5.99;云南白药;100克; (已有0人评论);减少数量 增加数量;;na;;;;
1108;银丰牌 多味萝卜干;http://www.chishenghuo.com/eimages/201411/goods_img/1108_P_1415208798995.jpg;银丰牌,多味萝卜干,拌饭,罐头,蛋类,方便,速食,饮料,休闲零食;YL-1122;$0.59;银丰牌;70克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1109;银丰牌 原味老板菜;http://www.chishenghuo.com/eimages/201411/goods_img/1109_P_1415209107309.jpg;银丰牌,原味老板菜,拌饭,罐头,蛋类,方便,速食,饮料,休闲零食;YL-88885;$0.59;银丰牌;70克; (已有0人评论);减少数量 增加数量;;na;中华;;;
111;日本味觉草本纯天然龙角散润喉糖;http://www.chishenghuo.com/eimages/201407/goods_img/111_P_1404865691969.JPG;日本味觉草本纯天然龙角散润喉糖,巧克力,润喉糖,味觉糖,糖果,软糖,巧克力,休闲零食;NI-6813;$3.53;RIBON理本;70克; (已有0人评论);减少数量 增加数量;;na;;;;
1110;台湾乡园 黑芝麻粉;http://www.chishenghuo.com/eimages/201411/goods_img/1110_P_1415210441709.jpg;台湾乡园,黑芝麻粉,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-2046;$2.99;乡园;250克; (已有0人评论);减少数量 增加数量;;na;韩国;;;
1111;印尼进口KOPIKO可比可卡布奇诺糖;http://www.chishenghuo.com/eimages/201411/goods_img/1111_P_1415213808090.jpg;印尼进口KOPIKO可比可卡布奇诺糖,奶糖,软糖,夹心糖,糖果,软糖,巧克力,休闲零食;YL-2380;$1.59;KOPIKO可比可;120克; (已有0人评论);减少数量 增加数量;;na;;;;
1112;印尼进口KOPIKO可比可咖啡糖;http://www.chishenghuo.com/eimages/201411/goods_img/1112_P_1415214183584.jpg;印尼进口KOPIKO可比可咖啡糖,奶糖,软糖,夹心糖,糖果,软糖,巧克力,休闲零食;YL-2373;$1.59;KOPIKO可比可;120克; (已有0人评论);减少数量 增加数量;;na;;;;
1113;六必居美味黄酱 炸酱面专用;http://www.chishenghuo.com/eimages/201411/goods_img/1113_P_1415216700031.jpg;六必居美味黄酱,炸酱面专用,调味,酱料,卤包,海味,调味,养生,休闲零食;YL-0101;$3.99;六必居;300克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1114;六必居干黄酱 炸酱面专用;http://www.chishenghuo.com/eimages/201411/goods_img/1114_P_1415222543793.JPG;六必居干黄酱,炸酱面专用,调味,酱料,卤包,海味,调味,养生,休闲零食;YL-00005;$2.99;六必居;250克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1116;佳禾陕北有机黄小米 养颜 减肥;http://www.chishenghuo.com/eimages/201411/goods_img/1116_P_1415224600940.jpg;佳禾陕北有机黄小米,养颜,减肥,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL-00105;$3.99;佳禾;455克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1117;丰华熟红心咸蛋;http://www.chishenghuo.com/eimages/201411/goods_img/1117_P_1415224754270.jpg;丰华熟红心咸蛋,拌饭,罐头,蛋类,方便,速食,饮料,休闲零食;YL-0065;$4.12;丰华牌;300克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1118;六福乌龙面五连包特惠装;http://www.chishenghuo.com/eimages/201411/goods_img/1118_P_1415225171196.jpg;六福乌龙面五连包特惠装,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;YL-51967;$4.59;六福;625克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1119;六福海鲜面五连包特惠装;http://www.chishenghuo.com/eimages/201411/goods_img/1119_P_1415225083973.jpg;六福海鲜面五连包特惠装,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;YL-1981;$4.59;六福;625克; (已有0人评论);减少数量 增加数量;;na;中华;;;
112;日本RIBON理本 生金柑 蜂蜜金桔果汁夹心润喉糖;http://www.chishenghuo.com/eimages/201408/goods_img/112_P_1407376590235.jpg;日本RIBON理本,生金柑,蜂蜜金桔果汁夹心润喉糖,巧克力,润喉糖,味觉糖,糖果,软糖,巧克力,休闲零食;NI-2556;$3.12;RIBON理本;90克; (已有1人评论);减少数量 增加数量;;na;;;;
1120;六福牛肉面五连包特惠装;http://www.chishenghuo.com/eimages/201411/goods_img/1120_P_1415225600986.png;六福牛肉面五连包特惠装,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;YL-1998;$4.59;六福;625克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1121;浙江特产 莲峰小核桃仁;http://www.chishenghuo.com/eimages/201411/goods_img/1121_P_1415226336528.jpg;浙江特产,莲峰小核桃仁,坚果类,花生,瓜子,休闲,膨化,薯片,休闲零食;YL-0121;$10.99;莲峰牌;108克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1122;台湾道地名产 禧福大溪麻婆素食豆干;http://www.chishenghuo.com/eimages/201411/goods_img/1122_P_1415227825264.jpg;台湾道地名产,禧福大溪麻婆素食豆干,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-8074;$1.69;禧福;100克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1123;台湾道地名产 禧福大溪黑胡椒豆干;http://www.chishenghuo.com/eimages/201411/goods_img/1123_P_1415228618806.jpg;台湾道地名产,禧福大溪黑胡椒豆干,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-1225;$1.69;禧福;100克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1124;台湾道地名产 禧福大溪肉香豆干;http://www.chishenghuo.com/eimages/201411/goods_img/1124_P_1415228432555.jpg;台湾道地名产,禧福大溪肉香豆干,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-88067;$1.69;禧福;100克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1125;台湾乡园 纯天然首乌芝麻糊;http://www.chishenghuo.com/eimages/201411/goods_img/1125_P_1415229269305.jpg;台湾乡园,纯天然首乌芝麻糊,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-3036;$6.99;乡园;240克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1126;台湾乡园 健康早安豆浆 纯素;http://www.chishenghuo.com/eimages/201411/goods_img/1126_P_1415229081697.jpg;台湾乡园,健康早安豆浆,纯素,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-2195;$6.99;乡园;375克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1127;怡达山楂酪 健康 美味;http://www.chishenghuo.com/eimages/201411/goods_img/1127_P_1415230459562.jpg;怡达山楂酪,健康,美味,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-00020;$2.12;怡达;200克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1128;怡达山楂片 童年的回忆;http://www.chishenghuo.com/eimages/201411/goods_img/1128_P_1415230504101.jpg;怡达山楂片,童年的回忆,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-0396;$1.99;怡达;180克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1129;怡达铁山楂 健康减肥小零食;http://www.chishenghuo.com/eimages/201411/goods_img/1129_P_1415230549175.jpg;怡达铁山楂,健康减肥小零食,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-0259;$1.99;怡达;150克; (已有0人评论);减少数量 增加数量;;na;中华;;;
113;日本 进口食品 理本Ribon 直火冲绳黑糖饴 142克;http://www.chishenghuo.com/eimages/201408/goods_img/113_P_1408141304417.JPG;日本,进口食品,理本Ribon,直火冲绳黑糖饴,142克,奶糖,软糖,夹心糖,糖果,软糖,巧克力,休闲零食;NI-6067;$2.85;RIBON理本;70克; (已有0人评论);减少数量 增加数量;;na;;;;
1130;怡达果丹皮 健康减肥小零食;http://www.chishenghuo.com/eimages/201411/goods_img/1130_P_1415230674411.jpg;怡达果丹皮,健康减肥小零食,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-0341;$1.99;怡达;150克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1131;怡达山楂卷 童年的回忆;http://www.chishenghuo.com/eimages/201411/goods_img/1131_P_1415230743621.jpg;怡达山楂卷,童年的回忆,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-0112;$2.12;怡达;200克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1132;丰华溏心松花皮蛋;http://www.chishenghuo.com/eimages/201411/goods_img/1132_P_1415231886330.jpg;丰华溏心松花皮蛋,拌饭,罐头,蛋类,方便,速食,饮料,休闲零食;YL-0058;$3.99;丰华牌;300克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1133;丰华硬心松花皮蛋;http://www.chishenghuo.com/eimages/201411/goods_img/1133_P_1415232074120.jpg;丰华硬心松花皮蛋,拌饭,罐头,蛋类,方便,速食,饮料,休闲零食;YL-0041;$3.99;丰华牌;300克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1134;小S推荐 台湾乡园原味老姜母茶 即溶热饮;http://www.chishenghuo.com/eimages/201411/goods_img/1134_P_1415233332669.jpg;小S推荐,台湾乡园原味老姜母茶,即溶热饮,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-8077;$6.28;乡园;180克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1135;小S推荐 台湾乡园黑糖老姜茶 即溶热饮;http://www.chishenghuo.com/eimages/201411/goods_img/1135_P_1415233489778.jpg;小S推荐,台湾乡园黑糖老姜茶,即溶热饮,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-8081;$6.28;乡园;180克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1136;台湾乡园 百合杏仁粉 无防腐剂无色素;http://www.chishenghuo.com/eimages/201411/goods_img/1136_P_1415234030712.jpg;台湾乡园,百合杏仁粉,无防腐剂无色素,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-2225;$8.49;乡园;400克; (已有0人评论);减少数量 增加数量;;na;中华;;;
1137;RAYA马来西亚风味咖喱调料包;http://www.chishenghuo.com/eimages/201411/goods_img/1137_P_1415235833927.jpg;RAYA马来西亚风味咖喱调料包,调味,酱料,卤包,海味,调味,养生,休闲零食;YL-0598;$4.28;RAYA;0克; (已有0人评论);减少数量 增加数量;;na;;;;
1138;RAYA新加坡风味咖喱调料包;http://www.chishenghuo.com/eimages/201411/goods_img/1138_P_1415235972302.jpg;RAYA新加坡风味咖喱调料包,调味,酱料,卤包,海味,调味,养生,休闲零食;YL-0567;$4.28;RAYA;200克; (已有0人评论);减少数量 增加数量;;na;马来西亚;;;
